group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
Layer 3,Cyp2c67,16.82171,0.36787948,1.6920290661116414e-63,1.3427354136812905e-60,0.9445983379501385,0.8674857698181313
Layer 3,Gsta3,16.191948,0.32600546,5.747954309050002e-59,4.196466481951225e-56,0.9650969529085872,0.8990698320144385
Layer 3,Pon1,16.171621,0.1407259,7.996694898793735e-59,5.613679818953202e-56,0.9922437673130194,0.9852144939608496
Layer 3,Cyp2c68,15.082685,0.38262603,2.1052756800581998e-51,1.3250169556007676e-48,0.9052631578947369,0.8086214077467722
Layer 3,Lect2,14.584189,0.28305206,3.5410443564883626e-48,2.1543713864875196e-45,0.9617728531855956,0.9059419686241844
Layer 3,Aldh1a1,13.961437,0.07105221,2.6797317184843786e-44,1.482135252296269e-41,0.9988919667590028,0.9978481188393725
Layer 3,Ang,13.8067875,0.1296189,2.3194673275051614e-43,1.2451446371065942e-40,0.9905817174515236,0.9841732611411912
Layer 3,Mup11,13.627254,0.037722733,2.7576509103092944e-42,1.3603417409450066e-39,1.0,1.0
Layer 3,Cyp1a2,13.073603,0.28215584,4.660498236587469e-39,2.126585345354862e-36,0.9728531855955679,0.9102457309454394
Layer 3,Mup15,12.931824,0.21180756,2.976721983483379e-38,1.2635146428497357e-35,0.9595567867036011,0.9303762321255032
Layer 3,Gulo,12.793124,0.26072454,1.7912637067751433e-37,7.265365594679981e-35,0.9518005540166204,0.8953213938636679
Layer 3,Gm28035,12.789816,0.32876557,1.8691614721371976e-37,7.416507649880028e-35,0.9191135734072022,0.8222962654449535
Layer 3,Mup9,12.167486,0.32184455,4.631278931195636e-34,1.7985128308975054e-31,0.9080332409972299,0.8200749687630154
Layer 3,Cyp27a1,12.109509,0.41158918,9.405491461828765e-34,3.503449595128543e-31,0.7634349030470914,0.6574344023323615
Layer 3,Orm2,11.852458,0.34565127,2.0896939931034602e-32,6.934744502204429e-30,0.8570637119113573,0.7566985978064695
Layer 3,Ugt1a10,11.646045,0.13535298,2.4035832318268336e-31,7.696526517070766e-29,0.9878116343490305,0.9761904761904762
Layer 3,Sult2a8,11.5338745,0.35893178,8.904418419130854e-31,2.8021283618271784e-28,0.8332409972299168,0.7294182979314174
Layer 3,Mup16,11.244158,0.103303485,2.4744781952173025e-29,7.527362669851034e-27,0.992797783933518,0.9877828682493406
Layer 3,Ces1d,11.177834,0.45950708,5.235217999452806e-29,1.5664458840329934e-26,0.6986149584487534,0.5637234485630988
Layer 3,Aqp9,11.162002,0.13349722,6.25670133289188e-29,1.8418921407732678e-26,0.9800554016620499,0.9691795085381091
Layer 3,Hamp,10.713961,0.19475089,8.753467874908141e-27,2.420731752315506e-24,0.9523545706371191,0.9216992919616827
Layer 3,Cyp7b1,10.235773,0.083125114,1.3709575152305837e-24,3.626480662027335e-22,0.992797783933518,0.9891017631542413
Layer 3,Hsd3b5,10.115957,0.41119277,4.694048218293038e-24,1.1899412233372851e-21,0.6831024930747922,0.5674718867138692
Layer 3,Lhpp,10.054481,0.43338826,8.778276835768345e-24,2.1651501190059978e-21,0.6515235457063712,0.5360960710814938
Layer 3,Fabp1,9.8526745,0.023299059,6.674386956615482e-23,1.602906720159813e-20,1.0,1.0
Layer 3,Fam25c,9.749244,0.097893305,1.8584786664691614e-22,4.348840079537837e-20,0.9855955678670361,0.9818825489379426
Layer 3,Tsc22d1,9.625787,0.32848784,6.222902564648589e-22,1.4197552201245753e-19,0.8022160664819945,0.7010967652367069
Layer 3,Slc22a1,9.330507,0.13110457,1.053651834406175e-20,2.345274790436769e-18,0.9806094182825484,0.9668193808135499
Layer 3,Glul,9.184418,0.21242206,4.1375900545654625e-20,8.990392104277242e-18,0.9274238227146815,0.8762321255032626
Layer 3,Plbd1,9.01035,0.48815456,2.054002718338915e-19,4.2601883653547584e-17,0.5213296398891967,0.4006663890045814
Layer 3,Cyp3a25,8.991289,0.10440799,2.4434692857113655e-19,5.011033865483578e-17,0.9833795013850416,0.9732750242954324
Layer 3,Cldn2,8.927817,0.31937268,4.344958734752975e-19,8.714745805133109e-17,0.7545706371191135,0.6588227127585728
Layer 3,Avpr1a,8.803557,0.58541584,1.3254633080245243e-18,2.6296039454416976e-16,0.4299168975069252,0.3043870609468277
Layer 3,Por,8.7836275,0.13228631,1.5828563713119456e-18,3.0734355839559184e-16,0.978393351800554,0.9605025683742885
Layer 3,Gstm2,8.764372,0.35691693,1.878206721555879e-18,3.6085293770355683e-16,0.6836565096952909,0.5787866166874913
Layer 3,Ces1g,8.567589,0.38288748,1.0567445864545956e-17,1.968132876731559e-15,0.621606648199446,0.5188810217964737
Layer 3,Igfbp1,8.316847,0.18634202,9.033466997701852e-17,1.648788396420542e-14,0.9196675900277008,0.8805358878245175
Layer 3,Pah,8.254009,0.08161408,1.5316718954356895e-16,2.7679282609398222e-14,0.9872576177285318,0.9804248229904207
Layer 3,Ces1c,8.246124,0.059444223,1.636150895715279e-16,2.9277476616269874e-14,0.997229916897507,0.9954185755935027
Layer 3,Phyh,8.242728,0.038333323,1.683280662922135e-16,2.982838704820855e-14,0.997229916897507,0.9972233791475774
Layer 3,Rdh16f1,8.049293,0.35784143,8.327399240246129e-16,1.4338838767261542e-13,0.6387811634349031,0.5272108843537415
Layer 3,Rarres1,7.921178,0.39665878,2.3527141112811976e-15,3.976086848065224e-13,0.5662049861495845,0.4579341940857976
Layer 3,Mup7,7.900466,0.061883185,2.7786281492910585e-15,4.610501907350945e-13,0.9894736842105263,0.9892405941968624
Layer 3,Slc22a30,7.8751683,0.24440213,3.4028419946735007e-15,5.595375863673939e-13,0.8365650969529086,0.7612106066916563
Layer 3,Blvrb,7.830829,0.25463167,4.8466321790971795e-15,7.898279511864439e-13,0.8166204986149584,0.7410106899902819
Layer 3,Ugt2b1,7.797937,0.2522287,6.2927555149327616e-15,1.016419235916396e-12,0.8077562326869806,0.7327502429543246
Layer 3,Sord,7.7553234,0.056632377,8.811865665123984e-15,1.398558018433417e-12,0.9966759002770084,0.9935443565181175
Layer 3,Ugt2b34,7.743642,0.10552557,9.660906237794568e-15,1.5200936263122971e-12,0.9817174515235457,0.9686241843676247
Layer 3,Car3,7.7160897,0.23439862,1.1995268183591315e-14,1.855403685482277e-12,0.8642659279778393,0.793002915451895
Layer 3,Cyp2c70,7.5477014,0.20611528,4.4300748395971674e-14,6.7381438310272915e-12,0.821606648199446,0.7697487158128558
Layer 3,Hpgd,7.4768267,0.27847064,7.613873316515512e-14,1.1390853751888617e-11,0.7246537396121884,0.6402887685686519
Layer 3,Msmo1,7.364467,0.2538329,1.7785591941718996e-13,2.6179243880665736e-11,0.7861495844875346,0.7090101346661113
Layer 3,Lcat,7.2830844,0.13699155,3.2627271739894485e-13,4.652445029660579e-11,0.9523545706371191,0.9259336387616272
Layer 3,Saa4,7.1889,0.11300999,6.531550255697963e-13,9.170296558999941e-11,0.9667590027700831,0.9510620574760517
Layer 3,Prlr,7.165787,0.41641578,7.734090444692727e-13,1.0775772427216157e-10,0.4759002770083102,0.3669304456476468
Layer 3,Csad,7.1642504,0.34565964,7.821327601443741e-13,1.0814762983450845e-10,0.5800554016620498,0.4830626128002221
Layer 3,Cdo1,7.1629114,0.048913464,7.898144371459465e-13,1.0838866997584823e-10,0.997229916897507,0.994585589337776
Layer 3,Notum,7.161364,0.5493559,7.987819165013536e-13,1.088012502983784e-10,0.3556786703601108,0.25031236984589755
Layer 3,Gstm1,7.1278367,0.05940459,1.0195855777155447e-12,1.3784797010714165e-10,0.992797783933518,0.9895182562821047
Layer 3,Nr1i3,7.1146693,0.15656121,1.1218157924024387e-12,1.5055427825683316e-10,0.9024930747922437,0.8702623906705539
Layer 3,Itm2b,7.0115876,0.042078275,2.3562859512179705e-12,3.0940238260165755e-10,0.9966759002770084,0.9949326669443288
Layer 3,Acot1,6.996993,0.41731182,2.6151443493836303e-12,3.40940104749643e-10,0.4703601108033241,0.3699153130640011
Layer 3,Ttr,6.9748993,0.01541382,3.0608995157385803e-12,3.962236734841175e-10,1.0,1.0
Layer 3,Nrn1,6.9310746,0.30354428,4.176550099070002e-12,5.368337493537019e-10,0.6199445983379501,0.5356795779536304
Layer 3,Ces3a,6.914805,0.026730398,4.685082919222003e-12,5.938342600113888e-10,0.9966759002770084,0.9973622101901986
Layer 3,Akr1c6,6.9020586,0.03289735,5.125428279440512e-12,6.407487462763577e-10,1.0,0.9984728585311675
Layer 3,Slc1a2,6.8524985,0.32372102,7.257107944361729e-12,8.949779337870964e-10,0.5889196675900277,0.4734138553380536
Layer 3,Mbl2,6.7388825,0.19084695,1.5960930471551026e-11,1.9040451174297344e-09,0.845983379501385,0.7943218103567958
Layer 3,Dlec1,6.7219563,0.1327783,1.7930082214440624e-11,2.1250640297270797e-09,0.9279778393351801,0.902332361516035
Layer 3,Ddt,6.6306257,0.07099241,3.3426643387848687e-11,3.910917276378296e-09,0.9839335180055402,0.9779258642232403
Layer 3,Adtrp,6.5601196,0.1624506,5.376471421106985e-11,6.171783420002811e-09,0.9091412742382271,0.8650562265722616
Layer 3,Apcs,6.5536876,0.03707439,5.613332080253758e-11,6.403408570549474e-09,0.9966759002770084,0.9959738997639872
Layer 3,Hacd3,6.3451266,0.22171772,2.2224265035128294e-10,2.4584077904312827e-08,0.7534626038781164,0.6968624184367624
Layer 3,Gstm3,6.3230143,0.31479716,2.5650961983770317e-10,2.820369627275758e-08,0.5772853185595568,0.49014299597389976
Layer 3,Slc16a10,6.315281,0.31235054,2.6967157126801543e-10,2.947332645978334e-08,0.582825484764543,0.48993474940996806
Layer 3,Rmdn2,6.2589874,0.34593672,3.8748486572034243e-10,4.2097462911474345e-08,0.49473684210526314,0.41017631542412886
Layer 3,Aldh2,6.250032,0.043282736,4.103681830025456e-10,4.4319763764274926e-08,0.9961218836565097,0.9957656532000555
Layer 3,Cyp4a12b,6.2328815,0.32310787,4.579319619775698e-10,4.916573041185061e-08,0.5346260387811634,0.44231570179092045
Layer 3,Cpox,6.168028,0.15183182,6.91469031143218e-10,7.253271699095411e-08,0.8725761772853186,0.8345133971956129
Layer 3,Hsd3b3,6.1385794,0.3074163,8.326259212559353e-10,8.684050465579046e-08,0.5418282548476454,0.46695821185617103
Layer 3,Gm49388,6.133751,0.102039196,8.583076437918352e-10,8.901040405959418e-08,0.9678670360110804,0.9534221852006108
Layer 3,Ces2e,6.1118493,0.1545026,9.848301078463663e-10,1.015543453582592e-07,0.8975069252077562,0.854921560460919
Layer 3,Ces1f,6.1074586,0.10974583,1.0123008270735749e-09,1.0380064435812858e-07,0.942382271468144,0.9201027349715396
Layer 3,Cyp4a14,6.015907,0.04965836,1.788824597420934e-09,1.8038467708357396e-07,0.9889196675900277,0.9865333888657504
Layer 3,Serpina7,5.996094,0.49025315,2.0212001357308553e-09,2.0158986271781187e-07,0.31689750692520774,0.22712758572816882
Layer 3,Cyp4a10,5.9663467,0.05790516,2.42624252109817e-09,2.4067270921241196e-07,0.9911357340720222,0.9867416354296821
Layer 3,Acaa1b,5.952819,0.19575693,2.635625776046213e-09,2.5863140679782515e-07,0.7634349030470914,0.7080383173677635
Layer 3,Chpt1,5.8933673,0.21518774,3.78403738578785e-09,3.654298961132266e-07,0.7368421052631579,0.667569068443704
Layer 3,Adh1,5.8570256,0.038471587,4.712300757203223e-09,4.4796309073163136e-07,0.9994459833795014,0.9965986394557823
Layer 3,Acsl1,5.835431,0.09647281,5.365170650292897e-09,5.073839104100827e-07,0.9595567867036011,0.9440510898236846
Layer 3,Enho,5.7269664,0.26828432,1.0224253220482887e-08,9.521074988788451e-07,0.585595567867036,0.5120088851867277
Layer 3,Hpd,5.6953917,0.039624523,1.230890281769221e-08,1.1404167219721737e-06,0.9961218836565097,0.9938220186033597
Layer 3,Paqr9,5.67039,0.102842465,1.424726047910545e-08,1.3133383750739023e-06,0.9601108033240997,0.93856726364015
Layer 3,Slco1a1,5.5914006,0.14492713,2.252452707262616e-08,2.0252101878304073e-06,0.8914127423822714,0.8515896154380119
Layer 3,Serpina3m,5.549958,0.02431898,2.857377098011768e-08,2.544041306971258e-06,0.9983379501385041,0.9973622101901986
Layer 3,Mettl7b,5.527934,0.030471519,3.240238181529589e-08,2.8709139460814586e-06,0.9988919667590028,0.997778703318062
Layer 3,Susd4,5.482034,0.50713766,4.204631101714948e-08,3.70738777142518e-06,0.2897506925207756,0.21102318478411772
Layer 3,Egln3,5.402239,0.37508094,6.581425541706834e-08,5.720198999392054e-06,0.3972299168975069,0.32555879494655005
Layer 3,Nxpe2,5.3916855,0.5554633,6.979985676281181e-08,6.0378530124873985e-06,0.2581717451523546,0.1795085381091212
Layer 3,Cyp4a12a,5.2725286,0.18880184,1.345567885835051e-07,1.1476310772084743e-05,0.7534626038781164,0.6922809940302652
Layer 3,Ephx1,5.2544527,0.07381275,1.4846539909456894e-07,1.2545326223491076e-05,0.9734072022160665,0.964736915174233
Layer 3,Ahr,5.2218084,0.3124797,1.7718434199543765e-07,1.4699857318639673e-05,0.4421052631578947,0.3642232403165348
Layer 3,AC118710.3,5.217956,0.2487955,1.8090824536725041e-07,1.4940892735036446e-05,0.6077562326869806,0.5249201721504928
Layer 3,Ehhadh,5.209905,0.24994928,1.8893718934648162e-07,1.546404295942593e-05,0.5761772853185596,0.4997917534360683
Layer 3,Hacl1,5.162434,0.16693042,2.437593600543126e-07,1.968626477748369e-05,0.8188365650969529,0.764611967235874
Layer 3,Rcc1,5.097119,0.5071986,3.4486199911178085e-07,2.7486555492524996e-05,0.2642659279778393,0.1904067749548799
Layer 3,Ugt3a2,5.07049,0.1166896,3.967925957145716e-07,3.121663128009638e-05,0.8936288088642659,0.8672775232541996
Layer 3,Cyp7a1,5.0685906,0.49408782,4.007719951087866e-07,3.1394379634015336e-05,0.27811634349030473,0.2059558517284465
Layer 3,Hsd17b10,5.0055084,0.21786995,5.571480605110964e-07,4.272716974978374e-05,0.621606648199446,0.5586561155074274
Layer 3,Ghr,4.9834843,0.11677252,6.244946661295286e-07,4.7691534084502746e-05,0.9052631578947369,0.8758850478967097
Layer 3,Nat8f2,4.9739738,0.028812516,6.559417831792126e-07,4.988437261077912e-05,0.9944598337950139,0.9943773427738443
Layer 3,Pnp,4.934247,0.20483744,8.046062098098157e-07,6.018718254692113e-05,0.6770083102493075,0.6123143134804943
Layer 3,Prodh,4.902979,0.22844203,9.439402543247735e-07,7.032162253851333e-05,0.5916897506925207,0.5256143273635985
Layer 3,Fitm1,4.841612,0.3859384,1.287900239375803e-06,9.440463923328176e-05,0.33850415512465376,0.2706511175898931
Layer 3,Hmgcs1,4.8244667,0.17012535,1.4037820502860302e-06,0.00010207900391163596,0.7218836565096953,0.6758295154796613
Layer 3,Entpd5,4.776529,0.11634521,1.783469230558668e-06,0.00012866355887809015,0.8487534626038781,0.8266000277662086
Layer 3,Gstz1,4.77277,0.09221091,1.8170911564428528e-06,0.0001305730227850195,0.9667590027700831,0.9488407607941136
Layer 3,Slc29a1,4.740219,0.17582949,2.134870669325379e-06,0.00015280650767265417,0.7141274238227147,0.6586838817159517
Layer 3,Sgk2,4.656324,0.22503416,3.2190564709796293e-06,0.00022597776426276997,0.5684210526315789,0.5032625295015966
Layer 3,Acox1,4.6330404,0.04123865,3.603343538709187e-06,0.0002510237643836644,0.9966759002770084,0.993127863390254
Layer 3,Cyp51,4.5576468,0.1715112,5.172997524211273e-06,0.00035362378581237514,0.7301939058171745,0.6768707482993197
Layer 3,Upf2,4.535708,0.3741643,5.74106430658536e-06,0.0003895386829880892,0.3047091412742382,0.23386089129529364
Layer 3,Creg1,4.5283155,0.04275413,5.945573383659888e-06,0.0004019207607354084,0.9955678670360111,0.990906566708316
Layer 3,1810058I24Rik,4.4944496,0.1272954,6.97501406565764e-06,0.00046804395855287956,0.8825484764542936,0.8443009857004026
Layer 3,C6,4.4841895,0.08964314,7.319153470169654e-06,0.0004893376891484854,0.971191135734072,0.9547410801055116
Layer 3,Dnaja1,4.4719076,0.089260645,7.752487809910328e-06,0.0005145396636599392,0.9047091412742382,0.8858808829654311
Layer 3,Eci2,4.458249,0.10566019,8.26317797904964e-06,0.0005444748175942745,0.9246537396121883,0.8953908093849785
Layer 3,Cela1,4.4356623,0.23544525,9.178972800701193e-06,0.0006026424876201373,0.506371191135734,0.4409968068860197
Layer 3,Cyb5a,4.3982453,0.020415403,1.0912955958929685e-05,0.0007088372674817957,1.0,0.9993752603082049
Layer 3,Akr1c20,4.396018,0.16922098,1.1025486136793032e-05,0.0007136069963430725,0.6742382271468144,0.6255032625295016
Layer 3,Gstt3,4.379097,0.34028566,1.1917216881905863e-05,0.0007658909948188233,0.33074792243767315,0.26482021379980564
Layer 3,Serpina6,4.334099,0.439151,1.4635857515609137e-05,0.000927547470051729,0.2520775623268698,0.18811606275163126
Layer 3,Pard3,4.3144274,0.22065821,1.6001725377362195e-05,0.0010071154882331545,0.5412742382271468,0.4819519644592531
Layer 3,Ugdh,4.299299,0.17302077,1.7133930803987408e-05,0.0010637023980761163,0.6709141274238227,0.6185617103984451
Layer 3,Cyp2a5,4.281151,0.35831898,1.859293979661367e-05,0.001142620663864622,0.3047091412742382,0.24198250728862974
Layer 3,Npr2,4.277579,0.47999513,1.889371876348705e-05,0.0011551497203449092,0.21717451523545706,0.15340830209634873
Layer 3,Aars,4.212565,0.10969884,2.5248712811873237e-05,0.0015209224628459088,0.8869806094182825,0.8583229210051367
Layer 3,Fcho2,4.1962066,0.35558832,2.7142248746158012e-05,0.0016189553075649545,0.28919667590027703,0.22573927530195753
Layer 3,Bbox1,4.1774826,0.17769931,2.9475348265027085e-05,0.001752391063626301,0.6337950138504155,0.5864917395529641
Layer 3,Ugt2b35,4.174724,0.1345942,2.9834751676032933e-05,0.0017622779533687804,0.824376731301939,0.7845342218520062
Layer 3,Etnk2,4.1515527,0.072533496,3.302272905436881e-05,0.00193217870500471,0.9700831024930748,0.9550881577120645
Layer 3,Amy1,4.1512003,0.13449953,3.307358552958572e-05,0.00193217870500471,0.7673130193905817,0.7292794668887963
Layer 3,Apoh,4.1507792,0.01154337,3.313455701657212e-05,0.00193217870500471,1.0,0.9997223379147577
Layer 3,Dio1,4.1193857,0.1416047,3.798835113251415e-05,0.0021941879268058484,0.7529085872576178,0.7101901985283909
Layer 3,March6,4.108395,0.16060005,3.984181275481786e-05,0.002286769705663319,0.6509695290858726,0.6086352908510343
Layer 3,Rdh9,4.1048126,0.3064403,4.046431155833461e-05,0.002315218227469352,0.3479224376731302,0.2861307788421491
Layer 3,Nat8f5,4.0998187,0.3279507,4.134742370342203e-05,0.0023583536794839336,0.32797783933518004,0.2676662501735388
Layer 3,Grina,4.0971136,0.088137,4.1833380794290825e-05,0.0023786382126398634,0.9213296398891967,0.9027488546438984
Layer 3,Acat1,4.0923786,0.07716945,4.269711699743745e-05,0.002420210495146672,0.9523545706371191,0.9387060946827711
Layer 3,Gm4737,4.0878434,0.10902345,4.354019770720478e-05,0.0024603581688913364,0.8858725761772853,0.8550603915035402
Layer 3,Slc38a4,4.050557,0.04383309,5.1095786904842995e-05,0.0028519886929271997,0.9778393351800554,0.9737609329446064
Layer 3,Rdh16,4.0437813,0.2124291,5.259594815096082e-05,0.0029267720904004174,0.5080332409972299,0.4536998472858531
Layer 3,Tbx3,4.0199966,0.4594198,5.8199001873981543e-05,0.0031899344810928263,0.2293628808864266,0.17090101346661113
Layer 3,Dhcr24,3.9965692,0.07004376,6.426714366612031e-05,0.0035015041975941133,0.9501385041551247,0.938081354990976
Layer 3,Map2k3,3.9914472,0.17796996,6.567133338255092e-05,0.0035567750056329957,0.5817174515235457,0.5342912675274192
Layer 3,Mocs2,3.91043,0.12830809,9.213195997332967e-05,0.00484608799260292,0.7811634349030471,0.7428849090656671
Layer 3,Fdft1,3.883233,0.20482361,0.00010307666341026165,0.005406193277483033,0.5329639889196676,0.4695960016659725
Layer 3,Hrg,3.878874,0.03762325,0.00010494103248568632,0.005488205515555148,0.990027700831025,0.98771345272803
Layer 3,Spp2,3.8512585,0.09739578,0.00011751241633693698,0.0060932858607436755,0.8626038781163435,0.8363876162709982
Layer 3,Fars2,3.844632,0.17929405,0.00012073351842081451,0.006224938356544368,0.5933518005540166,0.5324170484520339
Layer 3,Ttc38,3.8406143,0.13399845,0.000122726753786266,0.006309883690442048,0.7313019390581718,0.6903373594335693
Layer 3,Gpld1,3.8347402,0.15356724,0.00012569707874715748,0.006426395185695009,0.6481994459833795,0.6050256837428849
Layer 3,Slc25a22,3.823872,0.12522104,0.0001313720691346682,0.006695114188274256,0.8155124653739613,0.7740524781341108
Layer 3,Idh1,3.8188863,0.09374384,0.00013405555686606176,0.006777789539942823,0.903601108033241,0.8797029015687908
Layer 3,A2ml1,3.790913,0.19873983,0.00015009448624774086,0.0075261663818510065,0.5157894736842106,0.4561988060530335
Layer 3,Hibadh,3.7217991,0.12545207,0.00019780838871037498,0.009705372878338076,0.8204986149584488,0.7785644870192975
Layer 3,Fpgs,3.7074256,0.09558374,0.00020937683225893784,0.010218037279118004,0.8,0.7798833819241983
Layer 3,Slc19a2,3.6900537,0.19367833,0.00022420661289784127,0.010912584262963732,0.4997229916897507,0.4477995279744551
Layer 3,Gm49387,3.6795006,0.22552101,0.00023369121405923142,0.011313878087557273,0.44930747922437675,0.3973344439816743
Layer 3,Alad,3.6643775,0.08675788,0.0002479408706775331,0.011908991504227194,0.896398891966759,0.8769262807163681
Layer 3,Hsd17b12,3.661627,0.10984448,0.0002506184396928808,0.012006004622767612,0.8742382271468144,0.840413716507011
Layer 3,Slc48a1,3.6442552,0.21680683,0.0002681671646271763,0.012779600753982302,0.4598337950138504,0.4035818408996252
Layer 3,Abhd6,3.6062784,0.24626933,0.00031061996950639215,0.014687657210960284,0.38393351800554015,0.3312508676940164
Layer 3,Scd1,3.604547,0.058431853,0.0003126978488972212,0.014747703199152664,0.9606648199445983,0.951964459253089
Layer 3,AW112010,3.5981526,0.142459,0.0003204855623809874,0.015037281451356766,0.6753462603878116,0.6323753991392476
Layer 3,Slc47a1,3.5961893,0.24318585,0.00032291297681359725,0.01511232731487635,0.36398891966759,0.30681660419269746
Layer 3,Mcm10,3.5943513,0.20258789,0.0003252009651441008,0.015180480858849432,0.4781163434903047,0.42440649729279467
Layer 3,Mat1a,3.5781476,0.01911994,0.0003460378280975837,0.01598957579351164,0.9994459833795014,0.9982646119672359
Layer 3,Elovl1,3.5650682,0.15497488,0.00036376163073321033,0.01672387225224825,0.6515235457063712,0.6035679577953631
Layer 3,Gm43738,3.5544455,0.22707166,0.0003787769936970803,0.01737044645467113,0.39778393351800556,0.34110787172011664
Layer 3,Slc10a1,3.5525274,0.045640435,0.00038154920121648734,0.017410090051508318,0.9756232686980609,0.9720255449118423
Layer 3,Adh5,3.528241,0.08834334,0.0004183311156489872,0.019040846690337444,0.949584487534626,0.9258642232403166
Layer 3,Slc22a23,3.517741,0.17601287,0.0004352368641303591,0.01966322585175078,0.5484764542936288,0.4912536443148688
Layer 3,Hjurp,3.4521003,0.19496037,0.0005562407743277301,0.024582340467384334,0.4952908587257618,0.44724420380397056
Layer 3,Tedc2,3.4085987,0.14716887,0.0006529746316537511,0.028718296329986178,0.6099722991689751,0.5684437040122171
Layer 4,Hamp,16.960691,0.3012638,1.604459545523032e-64,2.928459562488638e-60,0.9678313921242374,0.9197667962243198
Layer 4,Cyp2e1,15.021868,0.13498358,5.2798479955346866e-51,3.212259520483303e-47,0.9994453688297282,0.998611882287618
Layer 4,Ank2,13.951822,0.15053788,3.066698751845491e-44,1.3993346404670975e-40,0.9977814753189129,0.9954192115491394
Layer 4,Cyp2c50,13.276304,0.28649095,3.176893156402752e-40,9.664108981777171e-37,0.9839156960621187,0.9322598556357579
Layer 4,Rnase4,13.178957,0.081218526,1.1598337093212783e-39,3.0241835517902814e-36,0.9994453688297282,0.9974319822320933
Layer 4,Cyp3a11,12.830102,0.0771263,1.1121763129516182e-37,2.2554935626658816e-34,1.0,0.9993753470294281
Layer 4,Rgn,12.573255,0.2594082,2.9627245881832512e-36,4.690886352337427e-33,0.9717138103161398,0.9214325374791782
Layer 4,Oat,12.122125,0.09470778,8.064096934639836e-34,1.1321992096234329e-30,0.9994453688297282,0.9980566352026652
Layer 4,Elovl3,10.898789,0.16611841,1.1680092499239562e-27,1.3324065518507529e-24,0.9822518025513034,0.964741810105497
Layer 4,Pon1,9.838162,0.09935179,7.710655922464942e-23,8.278523052754713e-20,0.9922351636161952,0.9852165463631316
Layer 4,Igfbp2,9.476846,0.09114245,2.6208553714230244e-21,2.6575473466229465e-18,0.9883527454242929,0.9836896168795114
Layer 4,Cyp2c29,9.378956,0.24821271,6.6629044424109985e-21,6.400596414888714e-18,0.9706045479755963,0.9162270960577457
Layer 4,Igfbp1,9.29514,0.20578508,1.4701248888810375e-20,1.3416359735928347e-17,0.9240155296727676,0.8799972237645752
Layer 4,Ces1c,9.168303,0.057437,4.8052402880829763e-20,4.1764402732424044e-17,0.9966722129783694,0.9954886174347585
Layer 4,Slco1b2,9.141899,0.077669635,6.136520440518385e-20,5.091080503651889e-17,0.9955629506378258,0.9936146585230428
Layer 4,Cyp2c68,8.928438,0.2604738,4.320665107581709e-19,3.4287295453731025e-16,0.8924015529672767,0.8102443087173792
Layer 4,Cyp2c67,8.676111,0.22739388,4.095310735098426e-18,3.1144838140423526e-15,0.9295618413754853,0.8693781232648529
Layer 4,Ang,8.276072,0.094007984,1.273059580813834e-16,8.298529810362177e-14,0.9905712701053799,0.9841754580788451
Layer 4,Cyp1a2,7.8376617,0.17329614,4.5901301716974254e-15,2.7926351964607136e-12,0.9506378258458126,0.913034425319267
Layer 4,Cyp2c54,7.8028827,0.25824586,6.05088298174893e-15,3.5626037478348866e-12,0.824736550194121,0.7400055524708495
Layer 4,Sult2a8,7.6920886,0.24075854,1.447523112246369e-14,8.037753646950323e-12,0.7997781475318912,0.7336202109938923
Layer 4,Enho,7.517042,0.3495112,5.602943389265224e-14,2.8406922983574684e-11,0.6006655574043261,0.5101332593003887
Layer 4,Cyp2c70,7.240308,0.20177333,4.476674703451233e-13,1.992884553351022e-10,0.8219633943427621,0.7697112715158245
Layer 4,Akr1c6,6.681905,0.030238075,2.3585648324389732e-11,9.566338960372475e-09,0.9983361064891847,0.9986812881732371
Layer 4,Lect2,6.599396,0.15673886,4.1283536774935185e-11,1.6380589417741675e-08,0.9467554076539102,0.9078289838978345
Layer 4,Cyp7b1,6.559618,0.04243383,5.394576207751778e-11,2.057280265910957e-08,0.9889073765945646,0.9895891171571349
Layer 4,Ces1d,6.559183,0.2739168,5.410336005025529e-11,2.057280265910957e-08,0.6544647809206877,0.5692670738478623
Layer 4,Mup11,6.2047367,0.018809106,5.478855548669916e-10,1.96078571518281e-07,1.0,1.0
Layer 4,Mbl2,5.683883,0.16364369,1.3167025657321106e-08,4.007723891302124e-06,0.8402662229617305,0.7950444197667962
Layer 4,Cldn2,5.657682,0.2072034,1.534311341466021e-08,4.590860754825872e-06,0.7310038824181919,0.6617851193781232
Layer 4,Gulo,5.6132197,0.13758236,1.985962132885816e-08,5.753616007846336e-06,0.9323349972268441,0.8977651304830649
Layer 4,Gm28035,5.5608306,0.17170604,2.6849372547474895e-08,7.425071935401694e-06,0.8885191347753744,0.8261382565241533
Layer 4,Ttr,5.4925213,0.0134804025,3.9623609141811615e-08,1.0794180806811128e-05,1.0,1.0
Layer 4,Mup7,5.4682255,0.049433347,4.5456316564042504e-08,1.2024183911984112e-05,0.9922351636161952,0.9888950583009439
Layer 4,Ugt2b34,5.4162874,0.07472176,6.084921617080832e-08,1.5865998479279907e-05,0.9789240155296728,0.9689755691282621
Layer 4,Nrn1,5.1691227,0.23633988,2.3519525848529304e-07,5.801059267396714e-05,0.6067665002773156,0.537340366463076
